order_id,product_id,add_to_cart_order,reordered
1673670,24964,18,1
1673670,16525,19,0
1673670,31181,20,0
1673670,38322,21,0
1676102,8007,1,1
1676102,42356,2,1
1676102,5539,3,1
1676102,19057,4,1
1676102,6361,5,1
1676102,19820,6,1
1676102,12341,7,0
1676253,49156,1,1
1676253,16103,2,1
1676253,20842,3,1
1676253,27966,4,1
1676253,35909,5,1
1676253,16826,6,1
1676253,28092,7,1
1676253,15629,8,1
1676253,13380,9,1
1676253,24615,10,1
1676253,26604,11,1
1676253,21936,12,1
1676253,39719,13,1
1676253,38553,14,1
1676253,16192,15,1
1676253,29346,16,1
1676253,12564,17,0
1676253,8204,18,0
1676253,31958,19,1
1676253,8811,20,1
1676253,28473,21,0
1676253,33957,22,0
1676253,49363,23,0
1676253,6435,24,1
1676253,49667,25,0
1676253,48527,26,1
1676253,12508,27,1
1676253,47759,28,1
1676253,21137,29,0
1676253,44987,30,0
1676905,3765,1,1
1676905,30949,2,1
1676905,20955,3,1
1676905,2872,4,1
1676905,42450,5,1
1676905,34229,6,1
1676905,28427,7,1
1676905,35004,8,0
1676905,16696,9,0
1676905,45619,10,0
1676905,31960,11,1
1676905,27179,12,1
1676905,26360,13,1
1676905,34940,14,0
1676905,43894,15,1
1676905,44492,16,1
1676905,8536,17,1
1676905,5385,18,1
1685107,48821,1,1
1685107,40002,2,1
1685107,46041,3,0
1685107,41453,4,0
1689000,45249,1,1
1689000,14084,2,1
1689000,12935,3,1
1689000,18095,4,1
1689000,45948,5,1
1689000,8277,6,1
1689000,11422,7,1
1689000,30630,8,1
1689000,9881,9,1
1689000,43392,10,1
1689000,30489,11,1
1689000,10912,12,1
1689000,34578,13,1
1689000,41220,14,1
1689000,26351,15,0
1689000,30027,16,0
1689000,30996,17,0
1689000,46979,18,1
1689000,33741,19,1
1690886,12016,1,1
1690886,43122,2,1
1690886,12575,3,1
1690886,32230,4,1
1690886,12980,5,1
1693846,41973,1,0
1695091,26208,1,1
1695091,24906,2,0
1695091,28913,3,0
1695091,29382,4,0
1695091,28842,5,0
1695091,3880,6,0
1695091,45762,7,0
1695091,33709,8,0
1695091,17490,9,0
1695091,44461,10,0
1701939,29672,1,1
1701939,26209,2,1
1701939,23025,3,0
1701939,14678,4,1
1701939,30953,5,0
1702465,33768,1,1
1702465,36550,2,1
1702465,5450,3,0
1702465,5785,4,0
1702465,19678,5,0
1702465,8424,6,0
1702465,27521,7,0
1702465,31343,8,0
1702465,5652,9,0
1702465,28289,10,0
1702465,16759,11,0
1702465,43768,12,0
1702465,24184,13,1
1702465,33731,14,0
1702465,40706,15,1
1702465,8518,16,0
1702465,46979,17,0
1702465,27012,18,0
1702465,26209,19,1
1702465,39812,20,0
1702465,45664,21,0
1702465,884,22,0
1702465,8955,23,0
1702465,46194,24,1
1702465,48523,25,0
1702465,7035,26,0
1702465,34824,27,0
1702465,24964,28,1
1702465,44014,29,0
1702465,25659,30,1
1702465,38644,31,0
1705383,46906,1,1
1705383,19731,2,1
1705383,42768,3,1
1705383,37257,4,0
1705383,7704,5,0
1705383,36076,6,0
1705383,37687,7,0
1705383,27966,8,0
1705842,3765,1,1
1705842,34024,2,1
1705842,26209,3,1
1705842,28990,4,0
1705842,27827,5,1
1705842,32433,6,1
1705842,46999,7,1
1705842,12748,8,0
1705842,14439,9,0
1705842,44980,10,0
1705842,24622,11,1
1705842,5618,12,0
1705842,4564,13,0
1705842,30406,14,0
1705842,10108,15,0
1705842,47788,16,0
1705842,260,17,0
1705842,1181,18,0
1708367,22308,1,1
1708367,47766,2,1
1708367,17807,3,1
1708367,34489,4,1
1708367,31635,5,1
1708367,16349,6,1
1708367,45066,7,1
1708367,46654,8,1
1708367,21607,9,0
1708367,32285,10,0
1708367,432,11,1
1708367,4357,12,1
1708367,24852,13,1
1708367,36685,14,0
1708367,17878,15,0
1708367,40310,16,1
1708367,41860,17,1
1708367,26706,18,1
1708367,13870,19,1
1708367,20580,20,1
1711653,21903,1,1
1711653,24852,2,1
1711653,38689,3,1
1711653,24184,4,1
1711653,24954,5,1
1711653,44359,6,1
1711653,21137,7,1
1711653,22367,8,0
1711653,35951,9,1
1711653,46676,10,1
1711653,4562,11,0
1711653,28054,12,1
1711653,34243,13,1
1711653,1700,14,1
1711653,5450,15,1
1711653,9825,16,1
1711653,5077,17,1
1711653,45066,18,1
1711653,45177,19,0
1711653,39024,20,1
1711653,21560,21,1
1711653,28985,22,1
1711653,31433,23,1
1711653,40310,24,0
1711653,13740,25,0
1711653,34262,26,1
1711653,9515,27,1
1711653,48287,28,0
1711653,34584,29,1
1711653,40545,30,0
1711653,9913,31,1
1718682,28204,1,1
1718682,3856,2,1
1718682,46656,3,1
1718682,16882,4,1
1718682,41679,5,1
1718682,27903,6,0
1718682,36962,7,0
1718682,19612,8,1
1718682,43461,9,1
1721106,12413,1,1
1724093,35561,1,0
1724093,16797,2,0
1724093,4557,3,1
1725202,26196,1,1
1725202,27966,2,1
1725202,21137,3,1
1725202,30442,4,1
1725202,38689,5,1
1725202,25852,6,1
1725202,30233,7,1
1725202,21267,8,1
1725202,14947,9,1
1725202,19478,10,1
1725202,41950,11,1
1725202,26369,12,0
1725202,37646,13,1
1725202,8277,14,1
1725202,7500,15,1
1725202,14209,16,1
1725202,33125,17,1
1725202,29898,18,0
1727430,3957,1,1
1727430,13176,2,1
1727430,22220,3,1
1727430,5258,4,1
1727430,22035,5,1
1727430,39628,6,1
1727430,49488,7,1
1727430,11422,8,1
1727430,15861,9,1
1727430,46720,10,1
1727430,28572,11,1
1727430,11933,12,1
1727430,21083,13,1
1727430,4920,14,1
1727430,22935,15,1
1727430,39391,16,1
1727430,29439,17,1
1730526,5450,1,0
1730526,44632,2,1
1730526,34127,3,0
1730526,46886,4,1
1730526,7131,5,0
1730526,10895,6,1
1731473,24413,1,1
1731473,35914,2,1
1731473,39699,3,1
1731473,162,4,1
1731473,32204,5,1
1731473,3464,6,1
1731473,21405,7,1
1731473,43908,8,0
1731473,24852,9,1
1731473,16759,10,1
1731473,10017,11,1
1731473,4605,12,1
1731473,37646,13,1
1731473,34243,14,1
1731473,38200,15,1
1731473,23822,16,1
1731473,5491,17,1
1731787,48559,1,1
1731787,45603,2,1
1731787,22935,3,1
1731787,11408,4,0
1731787,5024,5,0
1731787,30391,6,0
1731787,43789,7,0
1737531,25552,1,0
1737531,10112,2,0
1737531,365,3,1
1737531,23537,4,1
1737531,44628,5,1
1737531,37107,6,0
1737531,8006,7,0
1737531,34358,8,1
1737531,27086,9,1
1737531,7715,10,1
1737531,26604,11,1
1737531,41787,12,1
1737531,4920,13,1
1737531,260,14,1
1737531,28199,15,1
1737531,26209,16,1
1737531,27625,17,0
1737531,9020,18,1
1737531,46505,19,0
1737531,21903,20,1
1737531,34243,21,1
1737531,8424,22,0
1737531,42585,23,0
1737531,13440,24,0
1737531,41198,25,0
1737531,7628,26,0
1737531,8518,27,1
1737531,12955,28,0
1737531,23025,29,0
1737531,22969,30,0
1737531,38141,31,0
1737531,45544,32,1
1737531,9550,33,1
1738170,48523,1,0
1738170,31893,2,0
1738170,2361,3,0
1738170,22793,4,1
1738170,36735,5,1
1738170,43295,6,0
1738170,34126,7,1
1738170,40386,8,1
1738170,26283,9,1
1738170,33891,10,0
1738170,8790,11,0
1739738,4920,1,1
1739738,12218,2,1
1739738,10957,3,1
1739738,16953,4,1
1739738,22959,5,1
1739738,40332,6,1
1739738,16797,7,1
1739738,35906,8,1
1739738,5819,9,1
1739738,7631,10,1
1739738,48071,11,1
1739738,5884,12,1
1739738,24382,13,1
1739738,40062,14,1
1739738,43263,15,1
1739738,47226,16,1
1739738,26172,17,0
1739738,45559,18,1
1739738,21793,19,1
1739738,27528,20,0
1739738,5067,21,1
1739738,19003,22,0
1739738,42825,23,1
1739738,16695,24,0
1739738,43229,25,1
1739738,14159,26,0
1739738,7751,27,0
1739738,37096,28,0
1739738,24203,29,0
1742072,45208,1,1
1742072,15785,2,1
1742072,27730,3,1
1742072,41844,4,0
1742072,13176,5,1
1742072,13031,6,1
1742072,8012,7,0
1742072,32585,8,1
1742072,48595,9,0
1742072,23543,10,1
1742072,10492,11,1
1742072,18727,12,1
1742072,13110,13,1
1742072,39619,14,1
1742072,24964,15,1
1742072,7948,16,1
1742072,30489,17,1
1744143,9283,1,1
1745729,8230,1,1
1745729,5258,2,1
1745729,30745,3,1
1745729,21361,4,0
1747590,45787,1,1
1747590,19202,2,0
1747590,46200,3,0
1747590,39204,4,1
1747590,48131,5,0
1747590,35165,6,0
1748458,17313,1,1
1748458,21903,2,1
1748458,32689,3,0
1751481,18656,1,1
1751481,19057,2,1
1754089,24852,1,1
1754089,17811,2,1
1754089,9208,3,1
1754089,31960,4,1
1754089,25745,5,1
1754089,26321,6,1
1754089,23763,7,1
1754089,11009,8,1
1754089,5097,9,1
1754089,29553,10,0
1754089,22071,11,0
1754089,8884,12,0
1754089,33228,13,0
1754089,48524,14,1
1754089,30183,15,0
1754089,4920,16,1
1754089,4889,17,0
1754089,30827,18,0
1754089,2120,19,0
1754089,34407,20,1
1754089,3512,21,0
1754089,39620,22,0
1754089,26324,23,0
1754089,7600,24,0
1754089,47357,25,0
1754089,5923,26,0
1754089,11777,27,1
1754089,21288,28,1
1754089,33065,29,0
1763074,45723,1,1
1763074,35507,2,1
1763074,41950,3,0
1763628,26497,1,1
1763628,13249,2,0
1763628,40706,3,0
1763628,38644,4,0
1763628,46979,5,0
1763628,5479,6,0
1774589,13194,1,0
1774589,47141,2,1
1774589,33847,3,1
1776897,44570,1,1
1776897,44641,2,1
1776897,13525,3,0
1776897,44142,4,1
1776897,29487,5,1
1776897,28931,6,1
1776897,19348,7,1
1776897,14992,8,1
1781025,857,1,0
1781025,6933,2,1
1781025,11374,3,1
1781025,8309,4,1
1781025,47912,5,1
1781025,33055,6,1
1781025,37646,7,1
1781025,6740,8,1
1781025,22825,9,0
1781025,22827,10,0
1781025,812,11,1
1781025,5322,12,1
1788324,13176,1,1
1788324,49610,2,1
1788324,31727,3,0
1788324,22935,4,0
1788324,12771,5,0
1788324,19886,6,0
1788324,33746,7,0
1788324,21903,8,0
1788324,20842,9,0
1788324,44629,10,0
1788324,18465,11,0
1789088,32402,1,1
1789088,47209,2,1
1789088,17419,3,1
1789088,33642,4,0
1789088,49374,5,1
1789088,3765,6,1
1789088,27845,7,0
1789088,14778,8,1
1789088,43961,9,1
1789088,21137,10,1
1789088,8230,11,1
1789088,13541,12,1
1789088,8758,13,1
1789088,8929,14,1
1789088,20345,15,0
1789088,32818,16,0
1789088,18594,17,1
1789088,4193,18,1
1790072,30406,1,0
1790072,7335,2,0
1790072,34969,3,1
1790072,44570,4,0
1790072,14197,5,0
1790072,20323,6,0
1790072,31506,7,0
1790126,29794,1,1
1790126,24852,2,0
1790126,18019,3,0
1790126,46979,4,0
1790126,11203,5,0
1790126,47626,6,1
1790126,29553,7,1
1790126,30406,8,0
1790126,19283,9,1
1790126,4347,10,1
1794436,39475,1,1
1794436,24184,2,1
1794436,28553,3,0
1794436,6046,4,0
1794436,8424,5,1
1794436,24852,6,1
1794436,49585,7,0
1794436,8518,8,0
1794436,4920,9,0
1795821,13259,1,1
1795821,11365,2,1
1795821,35951,3,0
1806738,33129,1,1
1806738,19155,2,1
1806738,26767,3,0
1806738,28930,4,1
1806738,39041,5,1
1806738,16900,6,1
1806738,25985,7,1
1806738,42252,8,1
1806738,35257,9,0
1806738,16234,10,1
1806738,22656,11,1
1806738,4930,12,1
1806738,33026,13,1
1806738,42495,14,0
1806738,27022,15,1
1806738,44234,16,1
1806738,33614,17,1
1806738,32019,18,1
1806738,41591,19,0
1806738,10300,20,1
1815792,32655,1,0
1815792,32747,2,1
1815792,12392,3,1
1815792,41290,4,1
1815792,33198,5,1
1815792,22025,6,1
1815792,21137,7,1
1815912,33135,1,1
1815912,23282,2,1
1815912,41177,3,0
1815912,22035,4,1
1815912,15700,5,1
1815912,39928,6,1
1815912,37646,7,1
1815912,22825,8,1
1815912,9124,9,1
1815912,24841,10,1
1815912,4920,11,1
1815912,45106,12,1
1815912,42383,13,1
1815912,22170,14,1
1815912,27086,15,1
1815912,21137,16,1
1815912,34448,17,1
1815912,15902,18,1
1815912,27966,19,1
1815912,20345,20,1
1815912,46979,21,1
1815912,4799,22,1
1815912,47759,23,1
1815912,2825,24,1
1815912,21903,25,1
1815912,27695,26,1
1815912,47766,27,1
1815912,17600,28,1
1815912,16350,29,1
1815912,5876,30,1
1815912,27104,31,1
1815912,26100,32,1
1815912,13802,33,0
1815912,15455,34,0
1818714,26604,1,1
1818714,28199,2,1
1818714,36165,3,1
1818714,11777,4,1
1826981,37418,1,1
1826981,35942,2,1
1826981,20876,3,1
1826981,4297,4,1
1826981,20413,5,1
1826981,24852,6,1
1826981,48335,7,1
1826981,10840,8,1
1826981,13012,9,1
1828527,6933,1,1
1828527,26131,2,1
1828527,19660,3,1
1828527,18606,4,1
1828527,2067,5,1
1828527,24333,6,1
1828527,36493,7,1
1828527,44632,8,1
1828527,35221,9,1
1828527,30353,10,1
1828527,42840,11,1
1828527,22035,12,1
1828527,24838,13,1
1828527,17948,14,1
1828527,48841,15,1
1828527,13176,16,1
1828527,5646,17,1
1828527,7753,18,0
1831565,31242,1,0
1831838,19173,1,0
1831838,18770,2,1
1831838,49440,3,1
1831838,22935,4,1
1831838,40229,5,0
1831838,32505,6,1
1838090,14711,1,0
1838090,12576,2,1
1838090,45123,3,0
1838090,11136,4,0
1838090,4799,5,0
1838090,38383,6,1
1838090,5785,7,1
1838090,11193,8,0
1838090,11005,9,0
1838090,34335,10,0
1838090,24298,11,0
1845042,36326,1,0
1845581,34578,1,0
1845581,19398,2,1
1845581,22356,3,1
1845829,5785,1,1
1845829,6760,2,1
1845829,39002,3,1
1845829,25931,4,0
1845829,9472,5,0
1845829,41540,6,0
1845829,22935,7,0
1845829,39275,8,1
1858384,22474,1,0
1858384,42710,2,0
1858384,47029,3,0
1858384,11777,4,1
1858384,21137,5,1
1858384,31553,6,0
1858384,12206,7,1
1858384,24830,8,1
1858384,28373,9,1
1858384,22281,10,1
1858384,24852,11,1
1858384,47766,12,1
1858384,3081,13,1
1858384,17021,14,1
1858384,6221,15,1
1858384,1215,16,1
1858384,27573,17,0
1858384,1838,18,0
1858384,22298,19,1
1858384,44491,20,0
1858627,13806,1,1
1858627,37807,2,1
1858627,21872,3,1
1858627,4920,4,1
1858627,12572,5,1
1858627,21616,6,1
1858627,27729,7,1
1858627,258,8,1
1858627,20119,9,1
1858627,49324,10,0
1858627,24830,11,1
1858627,24789,12,0
1858627,48248,13,1
1859270,32772,1,0
1859270,35561,2,0
1862614,4605,1,1
1862614,34969,2,0
1862614,44910,3,1
1862614,26309,4,0
1866506,19068,1,1
1866506,15290,2,0
1866506,46618,3,1
1866506,25146,4,1
1866506,8424,5,1
1866506,2778,6,1
1867422,14223,1,0
1867422,40063,2,1
1867422,23734,3,1
1867422,21333,4,1
1867422,25466,5,1
1867422,44987,6,0
1867422,9076,7,0
1867422,48825,8,0
1867422,41435,9,0
1867422,40825,10,1
1867718,31288,1,1
1867718,22025,2,1
1867718,22298,3,0
1867718,1202,4,0
1868479,651,1,1
1868479,23764,2,0
1868479,5484,3,0
1868479,47141,4,0
1868479,9507,5,0
1870540,35561,1,1
1870540,35951,2,1
1870540,33768,3,1
1870540,6184,4,1
1870540,13176,5,1
1870540,32303,6,0
1873651,4781,1,1
1873651,31683,2,1
1873651,47672,3,1
1873651,49683,4,0
1873651,2846,5,1
1873651,44142,6,1
1873651,31717,7,0
1873651,27344,8,1
1873651,15969,9,1
1873651,8260,10,1
1873651,11865,11,0
1873651,29078,12,1
1873651,25727,13,1
1873651,48158,14,1
1873651,12420,15,1
1873651,5699,16,0
1873651,49518,17,0
1873651,40587,18,0
1873651,42686,19,0
1873651,43461,20,0
1873651,21461,21,0
1873651,4924,22,0
1873651,39551,23,0
1873651,6979,24,0
1873651,1700,25,0
1873651,28911,26,0
1873651,47589,27,0
1873651,10970,28,0
1873651,40261,29,0
1873651,2099,30,0
1873651,23726,31,0
1873651,8390,32,0
1873651,14252,33,0
1873651,13380,34,0
1873651,5973,35,0
1873651,32163,36,0
1873651,14072,37,0
1873651,14897,38,0
1873651,36482,39,0
1873651,14197,40,0
1873651,23046,41,0
1873651,35042,42,0
1873651,24985,43,0
1873651,20011,44,0
1873651,45063,45,0
1873651,20114,46,0
1873651,34969,47,0
1873651,46979,48,0
1873651,4711,49,0
1873651,17794,50,0
1873651,8744,51,0
1873651,36322,52,0
1873651,12544,53,0
1879873,24852,1,1
1879873,1463,2,1
1879873,25718,3,1
1879873,1961,4,1
1879873,26925,5,1
1879873,2552,6,1
1879873,6402,7,1
1879873,2078,8,1
1879873,13292,9,1
1879873,16273,10,1
1879873,33055,11,1
1879873,16616,12,1
1879873,22935,13,1
1879873,45007,14,1
1879873,34243,15,1
1879873,17706,16,1
1884219,24852,1,1
1884219,17706,2,0
1884219,45249,3,0
1884219,39190,4,0
1884219,13870,5,0
1884234,14992,1,1
1884234,32655,2,1
1884234,5450,3,1
1884234,1503,4,1
1884234,33768,5,1
1884234,21137,6,1
1886248,24082,1,1
1886248,2228,2,1
1886248,33198,3,1
1886248,14867,4,0
1886248,5134,5,0
1886248,37506,6,1
1886248,19022,7,1
1886248,29574,8,0
1886248,34584,9,1
1892383,12894,1,1
1892383,36214,2,1
1892383,43488,3,1
1892383,7559,4,0
1892383,46881,5,0
1892383,1514,6,0
1892383,28931,7,0
1894752,26165,1,0
1894752,32981,2,1
1894752,9796,3,1
1894752,13176,4,0
1894752,28289,5,0
1894752,4138,6,0
1894752,33198,7,0
1897207,12384,1,1
1897207,43154,2,1
1897207,30630,3,1
1899083,38689,1,1
1899083,21137,2,1
1899083,39558,3,1
1899083,42736,4,1
1899083,21267,5,1
1899083,37499,6,0
1899083,1215,7,1
1899083,24654,8,0
1899083,45633,9,1
1899083,33636,10,0
1899313,6647,1,0
1899313,32810,2,0
1899313,39877,3,0
1899313,11463,4,0
1899313,19003,5,1
1899313,32030,6,0
1899313,49354,7,0
1899313,17986,8,0
1899313,5566,9,0
1899313,32689,10,0
1899313,31563,11,1
1899313,45354,12,0
1899313,26961,13,0
1903418,4210,1,1
1903418,36431,2,1
1903418,449,3,1
1903418,44799,4,1
1903418,44548,5,1
1903418,36106,6,1
1903418,6016,7,0
1903418,18978,8,1
1903418,39614,9,1
1903418,5385,10,0
1905929,21386,1,1
1905929,4942,2,1
1905929,16757,3,0
1905929,27966,4,1
1905929,16349,5,1
1905929,25360,6,1
1905929,17948,7,1
1905929,8424,8,0
1905929,21903,9,1
1912518,42585,1,0
1912518,27336,2,0
1912518,35951,3,1
1912518,27966,4,1
1912518,8277,5,1
1912518,15872,6,0
1912518,19660,7,0
1912518,21903,8,0
1912518,48775,9,1
1912518,13176,10,0
1912642,4920,1,1
1912642,33279,2,1
1912642,37317,3,1
1912642,8079,4,1
1912642,22507,5,1
1912642,46058,6,1
1912642,28413,7,1
1912642,12341,8,1
1913452,8986,1,1
1917563,39981,1,1
1917563,36170,2,1
1917563,22151,3,1
1917563,21293,4,1
1917563,16696,5,1
1917563,16013,6,1
1917563,26503,7,1
1917563,47357,8,1
1917563,40198,9,1
1917563,22681,10,1
1917563,21709,11,1
1917563,35176,12,1
1917563,48549,13,1
1917563,45064,14,1
1917563,14218,15,0
1917563,10957,16,0
1917563,24852,17,1
1917563,39993,18,1
1917563,18418,19,0
1918772,5450,1,1
1918772,22828,2,1
1918772,36029,3,0
1931344,32773,1,0
1931344,10761,2,0
1931344,44632,3,0
1931344,23288,4,0
1931344,1295,5,0
1931344,45064,6,0
1931344,14277,7,0
1934715,47766,1,1
1934715,33198,2,1
1934715,4844,3,1
1934715,40604,4,1
1934715,15290,5,1
1934715,45066,6,1
1934715,16797,7,1
1934715,16570,8,1
1934715,34466,9,1
1934715,23543,10,1
1934715,40706,11,1
1934715,4920,12,1
1934715,11534,13,0
1934715,36287,14,1
1934715,30391,15,1
1935957,46839,1,0
1935957,18564,2,0
1935957,13176,3,0
1935957,14470,4,0
1935957,43295,5,0
1941179,32747,1,1
1941179,13249,2,1
1941179,46842,3,1
1941179,5077,4,1
1941179,1368,5,1
1941179,5025,6,0
1941179,26505,7,1
1941179,32455,8,1
1941179,40261,9,1
1941179,16953,10,1
1941179,18285,11,1
1941179,35762,12,1
1941179,3391,13,0
1941179,30827,14,1
1941179,49354,15,1
1941179,34898,16,1
1941179,44239,17,0
1941179,44142,18,0
1941179,48455,19,0
1941179,44570,20,0
1941179,17691,21,0
1941179,39900,22,1
1941179,14582,23,1
1941179,21951,24,1
1941179,39019,25,0
1941179,7736,26,0
1941179,28473,27,0
1941179,19134,28,1
1941179,46167,29,0
1941179,15664,30,0
1941179,5404,31,0
1941179,3512,32,0
1941179,42824,33,0
1941179,35973,34,0
1941179,33493,35,0
1941179,25312,36,0
1941179,3868,37,0
1941179,25368,38,0
1941926,49235,1,1
1941926,13263,2,1
1941926,46692,3,1
1941926,27464,4,1
1941926,2295,5,1
1941926,15290,6,1
1941926,16797,7,1
1941926,27683,8,1
1941926,3376,9,1
1941926,47226,10,1
1941926,7600,11,1
1941926,13869,12,1
1941926,27429,13,1
1941926,47569,14,0
1941926,1287,15,0
1941926,8518,16,1
1943542,15404,1,0
1943542,24129,2,0
1943542,10521,3,1
1943542,1920,4,1
1943542,26040,5,0
1943542,45061,6,0
1943542,18419,7,0
1943542,14536,8,0
1943542,21420,9,0
1943542,5097,10,0
1943542,44319,11,1
1945204,48440,1,1
1945204,36331,2,1
1945204,37229,3,1
1945204,48226,4,1
1945204,28157,5,1
1945204,11287,6,1
1945204,27323,7,1
1945204,21131,8,1
1945204,39512,9,1
1946411,38573,1,1
1946763,11520,1,1
1946763,13176,2,1
1946763,21777,3,1
1946763,32912,4,1
1946763,16349,5,1
1946763,26769,6,0
1946763,37646,7,0
1946763,12624,8,1
1946763,28599,9,1
1946763,28993,10,1
1946763,21183,11,1
1946763,14168,12,1
1946763,31040,13,1
1946763,39775,14,0
1946763,5240,15,0
1946763,5537,16,0
1946763,19496,17,0
1946763,29075,18,0
1946763,47357,19,0
1946763,30957,20,0
1949159,35704,1,1
1949159,22935,2,1
1949159,21137,3,1
1949159,42536,4,0
1949159,35951,5,1
1949159,31635,6,1
1949159,18689,7,1
1949159,19678,8,0
1949159,12545,9,1
1949159,33942,10,1
1949159,27104,11,0
1949159,46979,12,1
1949159,9896,13,1
1949159,45948,14,1
1949159,46147,15,1
1949159,3233,16,1
1949159,14129,17,1
1949159,13176,18,1
1949159,49484,19,1
1949159,8518,20,1
1949159,49175,21,1
1949159,27156,22,0
1949159,1540,23,0
1949159,40725,24,1
1951002,9515,1,1
1951002,22935,2,0
1951002,890,3,1
1951002,42817,4,1
1951002,26317,5,1
1951002,11182,6,0
1951002,34358,7,1
1951002,47626,8,0
1951002,13646,9,1
1951002,35221,10,0
1951002,22142,11,1
1951002,33716,12,0
1951002,13176,13,0
1951002,27086,14,1
1952959,8421,1,0
1952959,30290,2,0
1952959,13176,3,1
1952959,5450,4,0
1952959,10912,5,0
1952959,31737,6,0
1952959,17949,7,0
1952959,21526,8,0
1952959,11005,9,0
1953378,10017,1,0
1953378,8518,2,0
1953378,49610,3,1
1953378,26061,4,0
1953378,42508,5,0
1953378,24852,6,1
1953378,37646,7,0
1953378,18740,8,1
1953378,34969,9,0
1953378,31717,10,0
1953378,21497,11,0
1953378,31343,12,1
1953378,20760,13,0
1953378,31869,14,0
1961692,38689,1,1
1961692,24852,2,1
1961692,47626,3,1
1961692,9755,4,0
1961692,6532,5,1
1961692,46979,6,1
1961692,46906,7,1
1961692,13198,8,1
1961692,46558,9,0
1961692,19019,10,1
1963089,24852,1,1
1963089,28289,2,1
1963089,40706,3,1
1963089,47209,4,1
1963089,47144,5,1
1963089,46692,6,1
1963089,13497,7,1
1963154,34969,1,1
1963154,23909,2,1
1963154,35045,3,1
1963154,5727,4,0
1963154,26282,5,1
1963154,30696,6,1
1963154,4005,7,1
1963154,24852,8,1
1963154,2846,9,1
1963154,7969,10,0
1963154,33129,11,0
1963154,42265,12,0
1963154,21376,13,0
1963154,35042,14,1
1963154,17634,15,1
1963154,36180,16,1
1963154,24184,17,1
1963154,21938,18,1
1964718,14233,1,1
1964718,47766,2,1
1964718,4451,3,1
1964718,13176,4,1
1964718,5212,5,1
1964718,33198,6,1
1964718,28985,7,1
1964718,45066,8,1
1964718,14218,9,1
1964718,32360,10,1
1964718,8021,11,1
1964718,37646,12,1
1964718,43713,13,1
1964718,48255,14,1
1964718,47759,15,0
1964718,14651,16,1
1964718,6343,17,0
1964718,39877,18,0
1964718,30391,19,0
1964718,43961,20,0
1965865,23909,1,1
1965865,14992,2,1
1965865,10613,3,1
1965865,14238,4,0
1965865,14005,5,0
1965865,8153,6,0
1965865,16797,7,0
1965865,39991,8,0
1965865,39408,9,0
1965865,38850,10,0
1965865,21484,11,0
1965865,32239,12,0
1965865,7478,13,0
1965865,45656,14,0
1965865,39993,15,0
1965865,22025,16,0
1965865,4443,17,0
1965865,23405,18,0
1965865,30021,19,0
1965865,44461,20,0
1969105,38312,1,0
1969105,15984,2,1
1969105,11224,3,0
1969105,34259,4,1
1969105,39475,5,1
1969105,37067,6,0
1969105,9387,7,1
1969105,37646,8,1
1969105,27020,9,1
1969105,47209,10,1
1969105,46755,11,1
1977792,45961,1,1
1977792,9076,2,1
1977792,10504,3,1
1977792,25147,4,1
1977792,28609,5,1
1977792,44142,6,1
1977792,5618,7,1
1977792,11075,8,1
1977792,28412,9,1
1977792,45007,10,1
1977792,15872,11,0
1977792,30391,12,0
1977792,24832,13,1
1977792,4828,14,1
1977792,19309,15,0
1977792,29628,16,0
1977792,7407,17,1
1977792,45657,18,0
1977792,7663,19,0
1980091,16823,1,1
1980091,18362,2,1
1980091,27086,3,0
1980091,14678,4,1
1980091,1999,5,1
1980091,31506,6,0
1980091,17794,7,1
1980091,42768,8,1
1980091,39040,9,1
1983044,5785,1,1
1983044,28373,2,1
1983044,21903,3,1
1983044,44471,4,1
1983044,10132,5,1
1983044,41149,6,1
1983044,5451,7,1
1983044,12320,8,0
1983044,47766,9,1
1989120,5237,1,0
1989120,43129,2,0
1989120,42445,3,0
1989120,21461,4,0
1989120,15636,5,1
1989120,445,6,0
1989120,11197,7,0
1989120,39384,8,0
1989664,37646,1,1
1989664,33120,2,1
1989664,19691,3,1
1989664,47626,4,1
1989664,26209,5,1
1989664,39275,6,1
1989664,21137,7,1
1989664,28985,8,1
1989664,25931,9,1
1989664,37687,10,1
1989664,47209,11,1
1989664,46979,12,0
1989664,45007,13,1
1989664,11068,14,1
1989664,8479,15,1
1989664,34358,16,1
1989664,8518,17,1
1989664,28171,18,1
1989664,48230,19,0
1989664,35221,20,1
1989664,49191,21,1
1990467,47788,1,1
1990467,4562,2,1
1990467,13176,3,1
1990467,46906,4,1
1990467,34294,5,0
1990467,36011,6,1
1990467,5818,7,1
1990467,18531,8,1
1990467,47630,9,1
1990467,13720,10,0
1990467,12341,11,1
1990467,46979,12,1
1990467,44661,13,1
1990467,41950,14,0
1990467,21405,15,1
1990467,36735,16,1
1990467,38080,17,0
1995094,23765,1,0
1995094,19019,2,0
1995094,42450,3,0
1995094,25407,4,0
2007012,24852,1,1
2007012,47766,2,1
2007012,17731,3,0
2007012,42244,4,0
2007012,27966,5,0
2007012,21616,6,0
2007012,16083,7,1
2007056,46667,1,1
2007056,25659,2,1
2007056,21616,3,1
2007056,13984,4,0
2007056,35939,5,0
2007056,8518,6,0
2007056,24489,7,1
2007056,48032,8,0
2009922,21351,1,1
2009922,24852,2,1
2009922,47570,3,1
2009922,45064,4,1
2009922,16797,5,1
2009922,29193,6,1
